post_id	date	message	num_likes	num_angry	num_shares
211857482296579_868596636622657	2017-07-05T19:04:05+0000	"Comandante do Ex\u00e9rcito, Jair Bolsonaro e  Benedito Gomes Barbosa Jr..\n\nO Ex\u00e9rcito errou? Resposta a um deputado do PSOL.\n\nASSISTA:"	26522	17	7232
211857482296579_868137056668615	2017-07-04T22:58:00+0000	"For\u00e7as Especiais, Vitor Hugo: explicando o Legislativo \n\nPresidente Temer e as emendas de Jair Bolsonaro.\n\nJamais compactuarei com a CORRUP\u00c7\u00c3O.\n\n**INSCREVA-SE NO CANAL* - http://smarturl.it/inscreva_se_no_canal?IQid=youtube\n \nFacebook: https://www.facebook.com/explicandoolegislativo/ \n\nReceba nossas newsletters: https://acesse.explicandoolegislativo.com.br/"	15308	5	4210
211857482296579_867507606731560	2017-07-03T20:59:14+0000	"- Policial Federal Eduardo Bolsonaro fala em seguran\u00e7a no Rio Grande do Sul."	8359	2	972
211857482296579_867167703432217	2017-07-03T10:38:12+0000	"- Mitadas do BOLSONABO 12."	32516	15	4180
211857482296579_866721366810184	2017-07-02T15:16:25+0000	"- 161\u00b0 anivers\u00e1rio do Corpo de Bombeiros Militar/RJ.\n\n- Pagando 10 pela nossa P\u00e1tria."	39633	7	6667
211857482296579_866621193486868	2017-07-02T11:24:31+0000	"- Deputado do PSOL usa-se de religiosos para promover o \u00f3dio.\n\n- Respeitamos todas as religi\u00f5es e condenamos o extremismo."	8851	2426	2265
211857482296579_866052203543767	2017-07-01T12:57:21+0000	"- En\u00e9as Carneiro, a imprensa e o futuro pol\u00edtico do Brasil."	49887	17	34374
211857482296579_865798050235849	2017-07-01T01:18:27+0000	"- Coletiva com Jair Bolsonaro.\n\n- TV Cachoeira Novo Tempo.\n\n- Porto Alegre/RS."	32868	17	15055
211857482296579_864894116992909	2017-06-29T16:07:08+0000	"Obrigado, meu Rio Grande do Sul !"	42245	19	11992
211857482296579_864775677004753	2017-06-29T12:36:05+0000	"Um toque importante para barrar a\u00e7\u00f5es que visam nos atingir."	6303	0	564
211857482296579_864308577051463	2017-06-29T00:11:30+0000	"- LGBT e o seu leg\u00edtimo direito de defesa.\n\n- Mais um petista desmascarado.\n\n. Via Eduardo Bolsonaro\n\n. Link no youtube: http://tinyurl.com/y9dlcuy9"	24888	31	7311
211857482296579_864078380407816	2017-06-28T17:23:34+0000	"Estado Laico e Religi\u00e3o."	22287	8	6403
211857482296579_863343733814614	2017-06-27T14:35:34+0000	"- Lula: \"... n\u00e3o vale a pena ser honesto no Brasil.\""	28660	309	13260
211857482296579_862353760580278	2017-06-26T00:27:48+0000	"- INACREDIT\u00c1VEL:\n\n- No pa\u00eds da corrup\u00e7\u00e3o, dos Direitos \"Humanos\", da impunidade, da Audi\u00eancia de Cust\u00f3dia, da invers\u00e3o de valores, da mentira, do politicamente  correto....."	9931	595	1378
211857482296579_862092597273061	2017-06-25T13:49:16+0000	"- O PCdoB, como sempre, na luta contra a ordem, a Pol\u00edcia, a democracia e a fam\u00edlia brasileira."	13087	4925	4955
211857482296579_861439147338406	2017-06-24T12:45:11+0000	"- Brasil x Portugal\n\n- O que nos falta para sermos uma grande Na\u00e7\u00e3o?"	9622	2	1623
211857482296579_860969827385338	2017-06-23T15:49:32+0000	"Riquezas minerais na vis\u00e3o de En\u00e9as Carneiro e Jair Bolsonaro.\n\n. Inscreva-se em nosso canal no youtube e receba nossos v\u00eddeos em sua caixa de emails: https://youtu.be/cL4QjZNgAZY"	22345	15	7980
211857482296579_860636984085289	2017-06-23T01:40:03+0000	"FLA 3X1 CHAPE."	4993	37	134
211857482296579_860262127456108	2017-06-22T12:08:10+0000	"- En\u00e9as Carneiro, Jair Bolsonaro e o Estatuto do Desarmamento."	50451	47	39370
211857482296579_859738024175185	2017-06-21T20:07:57+0000	"A vis\u00e3o de um analista sobre meu ponto de vista em quest\u00f5es econ\u00f4micas em nosso pa\u00eds.\n\nAssista na \u00edntegra em nosso canal: https://youtu.be/vpI9Xa3cauA\n\nObs:  adapta\u00e7\u00e3o em v\u00eddeo de relat\u00f3rio de Ricardo Schweitzer, da Inversa Publica\u00e7\u00f5es.\n\nPara ler o relat\u00f3rio do Ricardo Schweitzer na \u00edntegra \u00e9 s\u00f3 clicar neste link e se cadastrar: https://goo.gl/KRNMRh"	10028	6	1551
211857482296579_859608490854805	2017-06-21T14:11:56+0000	"- Jos\u00e9 Dirceu, o Capet\u00e3o do PT, livre da cadeia, trabalha para roubar tamb\u00e9m nossa liberdade e esperan\u00e7a.\n\n- ASSISTA:"	7429	814	1612
211857482296579_859171174231870	2017-06-20T19:54:04+0000	"- Porque Juliana do \"Bonde do Forr\u00f3\" apoia Jair Bolsonaro."	24511	13	3298
211857482296579_858925660923088	2017-06-20T09:38:30+0000	"- A faixa de 2018 j\u00e1 tem dono."	24142	13	3126
211857482296579_858583180957336	2017-06-19T20:09:27+0000	"- Maratona do Rio - 18/junho.\n\n- Barra da Tijuca/resumo."	28304	17	5752
211857482296579_858522724296715	2017-06-19T17:55:43+0000	"- Vamos descontrair?\n\n- Carioca x \"mitadas\" do BolsoNabo. kkkkk"	42646	16	6775
211857482296579_858374860978168	2017-06-19T12:24:44+0000	"- Karol Eller nos Estados Unidos e Jair Bolsonaro no Brasil.  \n\n- Estradas e multas."	30184	54	9204
211857482296579_857850567697264	2017-06-18T11:47:49+0000	"Maratona do Rio/ Agora"	74439	372	16265
211857482296579_857614144387573	2017-06-18T00:35:29+0000	"2 IRM\u00c3OS, 2 DESTINOS.\n\n- PENA QUE NA POL\u00cdTICA QUASE TODOS S\u00c3O \"MANOS\"."	35999	24	12954
211857482296579_857455411070113	2017-06-17T17:05:03+0000	"- Um pouco de pol\u00edtica. \n\n- Mais que o dever, temos a obriga\u00e7\u00e3o de tentar mudar."	14111	2	3156
211857482296579_856140021201652	2017-06-15T13:55:20+0000	"- Se estamos em guerra, como muitos afirmam, qual ent\u00e3o deve ser a pol\u00edtica pela seguran\u00e7a?"	28643	24	6667
211857482296579_855152094633778	2017-06-13T22:18:09+0000	"Magno Malta e Jair Bolsonaro no cafezinho do Senado."	179055	367	167000
211857482296579_854879154661072	2017-06-13T10:28:44+0000	"- Com hierarquia e disciplina teremos ordem e progresso."	29868	20	11337
211857482296579_854513928030928	2017-06-12T16:53:49+0000	"S\u00edlvio Santos, Agnaldo Tim\u00f3teo e Jair Bolsonaro."	36827	20	6739
211857482296579_853258478156473	2017-06-10T10:34:15+0000	"- O que \u00e9 mais eficaz para defender uma mulher da viol\u00eancia: a lei do feminic\u00eddio ou uma arma de fogo?\n- As pr\u00f3prias mulheres respondem. Assista:\n\n. Link no youtube: http://tinyurl.com/y7boav57"	35075	67	15551
211857482296579_852403294908658	2017-06-08T19:41:14+0000	"Agrade\u00e7o o carinho recebido pelo simp\u00e1tico povo de Natal-RN."	20738	25	6686
211857482296579_852227254926262	2017-06-08T12:46:25+0000	"BOLSONARO e a FRIBOI.\n\nFUNDO PARTID\u00c1RIO x  PROPINA LEGAL.\n\nSOMENTE PARA OS QUE AINDA N\u00c3O ENTENDERAM."	19200	15	9901
211857482296579_852160548266266	2017-06-08T10:08:56+0000	"- Buchecha e BOLSONARO. \n\n- Por isso acredito no Brasil.\n\n- Um bom dia a todos."	67110	38	31376
211857482296579_851385925010395	2017-06-06T20:23:19+0000	"Entrevista concedida ao Jornalista Stephen Gibbs - Rede CGTN AM\u00c9RICA.\n\nAssista dentro de alguns instantes a entrevista na \u00edntegra (EM PORTUGU\u00caS) em nosso canal: http://tinyurl.com/yb4vksje"	27223	8	6926
211857482296579_851151578367163	2017-06-06T10:27:49+0000	"- Vamos descontrair?\n\n- O Carioca -gosta de salada de tomate, alface e Nabo."	36447	32	6320
211857482296579_850893658392955	2017-06-05T21:04:30+0000	"- O sertanejo Eduardo Costa e o deputado Jair Bolsonaro."	333302	767	338657
211857482296579_850682858414035	2017-06-05T12:20:08+0000	"- Fui \u00e0 Arena Barra para ver lutadores e n\u00e3o artistas ou outras personalidades.\n\n- Os \"caras\" estavam no oct\u00f3gono e n\u00e3o na plat\u00e9ia.\n\n- Se fosse para ver \"beijos\" ficaria em casa assistindo novelas \"Globais.\"\n\n- No v\u00eddeo abaixo o respeito que tenho com todos, em especial, as criancinhas:"	22088	10	4750
211857482296579_850227065126281	2017-06-04T18:28:18+0000	"- Borrachinha um novo mito que surge no UFC.\n\n- Um abra\u00e7o a todos."	28637	2	2241
211857482296579_849263315222656	2017-06-02T20:43:24+0000	"- A alegria da menina de 6 anos, mesma idade de minha filha.\n\n- Agora, rumo \u00e0 festa junina do CIMAN - Resende/RJ."	21112	3	2168
211857482296579_849159531899701	2017-06-02T16:02:30+0000	"- CIAA - Parab\u00e9ns aos 1448 formandos da Marinha.\n\n- Jair Bolsonaro: \"Grato pela considera\u00e7\u00e3o, ao 'fora de forma\"."	26808	2	5140
211857482296579_849005015248486	2017-06-02T10:35:05+0000	"- Um retrato 3x4 de algumas universidades."	119475	707	49457
211857482296579_847643942051260	2017-05-30T16:05:19+0000	"Recife"	14720	32	2275
211857482296579_847234692092185	2017-05-29T21:20:14+0000	"- Nota de falecimento: Sebasti\u00e3o Thomaz de Aquino, \"Para\u00edba\" ou \"Canh\u00e3o do Arruda\".\n\n- Sebasti\u00e3o teve perna amputada por explos\u00e3o de bomba no aeroporto de Guararapes/PE em 25/julho/1966.\n\n- Ato terrorista praticado pela A\u00e7\u00e3o Popular - AP, em Recife, vitimando mortalmente o Jornalista Edson Regis de Carvalho (casado e pai de 5 filhos) e o Almirante Nelson Gomes Fernandes.\n\n- Nesta data, depois deixar de jogar pelo Santa Cruz e padecer por 51 anos numa cama."	11821	65	3277
211857482296579_846737472141907	2017-05-28T21:28:37+0000	"- Flertando com a barb\u00e1rie.\n\n- Da bomba em Guararapes \u00e0 Guerrilha do Araguaia, uma fac\u00e7\u00e3o a servi\u00e7o do terrorismo.\n\n- N\u00e3o podemos nos esquecer do PT.\n\n- Meus cumprimentos a Percival Puggina."	11366	36	8902
211857482296579_846475332168121	2017-05-28T11:20:30+0000	"- Mais uma vez, obrigado Londrina/PR."	34015	20	8192
211857482296579_846185195530468	2017-05-27T21:45:38+0000	"- TV Bandeirantes em Londrina. \n\n- A corrigir apenas: nada tenho contra minorias e nunca fui condenado a pagar qualquer indeniza\u00e7\u00e3o ."	15587	8	3063
211857482296579_845901678892153	2017-05-27T10:30:40+0000	"- Sargento Fahur leva audit\u00f3rio ao del\u00edrio com sua simplicidade e objetividade."	38700	12	11083
211857482296579_845428322272822	2017-05-26T12:25:34+0000	"- Pagando 10 com a Guarda Municipal de Londrina/PR."	24520	12	2357
211857482296579_845401348942186	2017-05-26T11:10:05+0000	"Via Eduardo Bolsonaro\n\nGOLPE NA LAVA-JATO\n\nMais uma vez Jair Messias Bolsonaro j\u00e1 havia cantado a pedra em uma palestra em Goi\u00e2nia: o STF dar\u00e1 xeque-mate na Lava Jato prevendo pris\u00e3o somente ap\u00f3s condena\u00e7\u00e3o na 3\u00aa inst\u00e2ncia (STJ/STF)."	9994	737	3382
211857482296579_845147768967544	2017-05-25T23:06:35+0000	"Paran\u00e1 3"	11655	19	2014
211857482296579_845118242303830	2017-05-25T22:49:48+0000	"Paran\u00e1 1"	18779	32	5022
211857482296579_844475122368142	2017-05-24T21:10:49+0000	"- Plen\u00e1rio da C\u00e2mara dos Deputados. \n- O Brasil tem jeito?"	23755	4149	15529
211857482296579_843902282425426	2017-05-23T20:10:09+0000	"- Um v\u00eddeo fant\u00e1stico para se entender a imprensa brasileira.\n- Marco Ant\u00f4nio Villa desmentido por Marco Ant\u00f4nio Villa.\n- Parab\u00e9ns Direita Minas\n\n. Inscreva-se em nosso canal no youtube e receba nossos v\u00eddeos em sua caixa de emails: https://youtu.be/uvvVFYFzM74"	108324	319	127643
211857482296579_843777619104559	2017-05-23T15:15:52+0000	"- Marco Ant\u00f4nio Villa: \"Nem todo absolvido \u00e9 inocente ... honestidade n\u00e3o interessa\"."	31607	415	7200
211857482296579_843670525781935	2017-05-23T12:15:17+0000	"Debate Jovens Pan"	38915	1597	9415
211857482296579_843662242449430	2017-05-23T12:00:38+0000	"Ao vivo - Jovem Pan"	19321	232	3666
211857482296579_843035432512111	2017-05-22T16:19:18+0000	"- Nossos 2 dias em Santa Catarina. Melhores momentos:"	17417	9	2767
211857482296579_842952762520378	2017-05-22T13:25:16+0000	"- Pilombeta e Bolsonaro no 23\u00b0 encontro de Veteranos do Corpo de Fuzileiros Navais."	12367	5	884
211857482296579_842625229219798	2017-05-21T21:06:09+0000	"- Cabrini entrevista Bolsonaro.\n\n- SBT - Conex\u00e3o Rep\u00f3rter. \n\n- Hoje, domingo, 23h50"	30367	16	7041
211857482296579_842479382567716	2017-05-21T15:44:32+0000	"- Agnaldo Tim\u00f3teo e Jair Bolsonaro. \n\n- Assista o final, emocionante...\n\n- ... Para esses devemos deixar um Brasil melhor."	57855	97	23785
211857482296579_841759649306356	2017-05-20T11:05:46+0000	"- Datena conversa com Jair Bolsonaro ao vivo."	33447	23	9180
211857482296579_841434346005553	2017-05-19T18:46:44+0000	"Blumenau"	13565	41	1841
211857482296579_841428486006139	2017-05-19T18:39:05+0000	"Blumenau SC"	9621	15	1042
211857482296579_841394292676225	2017-05-19T17:46:55+0000	"Blumenau SC"	14663	398	2073
211857482296579_841304089351912	2017-05-19T14:26:13+0000	"Jaragu\u00e1 do Sul SC"	11017	20	1372
211857482296579_841271412688513	2017-05-19T13:18:49+0000	"Jaragu\u00e1 do Sul SC"	13016	39	2090
211857482296579_840699576079030	2017-05-18T15:58:03+0000	""	19581	38	2801
211857482296579_840692602746394	2017-05-18T15:51:18+0000	"SBT Santa Catarina"	7924	3	757
211857482296579_840668856082102	2017-05-18T15:13:13+0000	"TV RBS SANTA CATARINA."	26278	45	4612
211857482296579_840609069421414	2017-05-18T13:30:55+0000	"Aeroporto de Florian\u00f3polis"	36209	199	9417
211857482296579_840526242763030	2017-05-18T10:55:50+0000	"- Florian\u00f3polis - Pouso \u00e0s 10h30.\n- Grato pelo apoio e considera\u00e7\u00e3o."	25639	11	2074
211857482296579_840490742766580	2017-05-18T09:43:24+0000	"- Algu\u00e9m diga para a Folha de S\u00e3o Paulo que JBS n\u00e3o \u00e9 \"Jair Bolsonaro da Silva\"."	43142	20	27331
211857482296579_840175236131464	2017-05-17T23:52:39+0000	"- For\u00e7as Armadas e PT nunca estiveram do mesmo lado.\n- Nossa democracia e liberdade s\u00e3o inegoci\u00e1veis."	16350	6	2429
211857482296579_839037602911894	2017-05-16T10:04:15+0000	"- Imagens que a Folha de S\u00e3o Paulo n\u00e3o mostra.\n\n- Um jornal comunista s\u00f3 tem espa\u00e7o para caluniar honestos e exaltar canalhas."	32567	15	7636
211857482296579_838751876273800	2017-05-15T22:01:46+0000	"- Folha de S\u00e3o Paulo. Um jornalismo SUJO. Parte 1.\n\n- Deturpam fatos ocorridos h\u00e1 30 anos. \n\n- Est\u00e3o a servi\u00e7o da velha e corrupta pol\u00edtica. \n\n- ASSISTA:"	31931	189	7199
211857482296579_838104486338539	2017-05-14T20:09:04+0000	"- \"\u00c9 MELHOR SER BOCA BRABA, QUE N\u00c3O TER BOCA PRA NADA\" - Jo\u00e3o de Almeida Neto."	7063	2	1058
211857482296579_838050616343926	2017-05-14T18:35:50+0000	"- NOSSO RECONHECIMENTO \u00c0S M\u00c3ES."	14790	5	7253
211857482296579_837925679689753	2017-05-14T14:43:11+0000	"- Ideologia e dan\u00e7a: as atuais prioridades na Educa\u00e7\u00e3o B\u00e1sica. \n\n- O Brasil tem jeito?"	12540	1113	3278
211857482296579_837096303106024	2017-05-13T04:22:15+0000	"- Dilma Rousseff e o macabro e-mail: \"iolanda2606@gmail.com\""	26815	196	10152
211857482296579_836919616457026	2017-05-12T21:00:01+0000	"- O Sistema (PT, PSDB, TSE, ...) trabalha contra o Voto Impresso para 2018.\n\n- Ele, o Sistema, eleger\u00e1 o Presidente da Rep\u00fablica, e n\u00e3o voc\u00ea, eleitor. \n\n- A farsa est\u00e1 armada. Confira:"	33422	2226	23423
211857482296579_835847599897561	2017-05-10T21:13:45+0000	"- Senador Paulo Rocha e deputado Zeca Dirceu do PT almo\u00e7am em restaurante de luxo em Curitiba.\n\n- O pov\u00e3o fica l\u00e1 fora com p\u00e3o e mortadela. \n\n- Essa \u00e9 a igualdade comunista."	36583	2778	63868
211857482296579_835744123241242	2017-05-10T16:38:43+0000	"Por que extrema direita?"	32874	12	9199
211857482296579_835251173290537	2017-05-09T16:48:59+0000	"- VIOL\u00caNCIA SEM LIMITES.\n\n- Direitos Humanos, desencarceramento e Audi\u00eancia de Cust\u00f3dia, isso tem que mudar."	28297	7185	15972
211857482296579_835074026641585	2017-05-09T10:21:24+0000	"- Juventude de Teresina/PI paga 10 para o Brasil.\n\n- Audit\u00f3rio vai ao del\u00edrio.\n\n- Recordei 1980 quando jovem Tenente em Nioaque/MS.\n\n- Acredito na juventude, acredito no futuro de nossa P\u00e1tria.\n\n. Inscreva-se em nosso canal no youtube e receba nossos v\u00eddeos em sua caixa de emails. https://youtu.be/_tFCQGbpAok"	16006	5	2321
211857482296579_834818640000457	2017-05-08T21:33:21+0000	"- Em restaurante na Tijuca/RJ.\n\n- Um abra\u00e7o a todos."	26961	6	3492
211857482296579_834583496690638	2017-05-08T12:23:59+0000	"- Nesse \u00faltimo domingo a Folha de S\u00e3o Paulo deturpa e desdenha minha tese aplaudida na Faculdade Cathedral em Boa Vista/RR.\n\n- Nas imagens o flagrante quando fui ao encontro daqueles que n\u00e3o conseguiram lugar no audit\u00f3rio."	36079	15	11720
211857482296579_834109270071394	2017-05-07T14:56:21+0000	"- Jadson, meia do Corinthians, declara apoio a Jair Bolsonaro.\n\n- Obrigado Jadson, obrigado Felipe Melo:\n\n- NOSSO TIME \u00c9 O BRASIL."	61125	43	15001
211857482296579_833698530112468	2017-05-06T19:03:43+0000	"- Lula n\u00e3o poderia chamar Jair Bolsonaro de corrupto, logo chama-o de fascista.\n\n. Twitter: JairBolsonaro\n. Instagram: JairMessiasBolsonaro\n. Youtube: Jair Bolsonaro"	23221	2919	6178
211857482296579_833471366801851	2017-05-06T11:12:07+0000	"- REFORMA DA PREVID\u00caNCIA -"	48435	83	49116
211857482296579_832978236851164	2017-05-05T12:51:05+0000	"- Fernanda Torres n\u00e3o consegue emplacar seu ponto de vista (desarmamento).\n\n- Artistas, que no passado idolatravam Lula, hoje atacam Jair Bolsonaro."	84273	197	36824
211857482296579_832591543556500	2017-05-04T18:29:00+0000	"- Deputado/Capit\u00e3o Augusto - PMESP, declara apoio a Jair Bolsonaro."	88569	51	52507
211857482296579_832153800266941	2017-05-03T20:05:08+0000	"- Congresso grande e oneroso,\nprojetos pequenos e caros."	14637	28	5080
211857482296579_831742393641415	2017-05-02T22:21:42+0000	"Apoio de Felipe Melo a Jair Bolsonaro irrita Neto."	98857	295	58493
211857482296579_831551066993881	2017-05-02T14:07:40+0000	"- MANIFESTA\u00c7\u00c3O X TERRORISMO. \n\n- FFAA e FAux: o \u00faltimo obst\u00e1culo para o Socialismo."	37840	76	18191
211857482296579_831120710370250	2017-05-01T18:43:59+0000	"- 23 anos sem Ayrton Senna.....\n\n- Somente quem viveu esses momentos sabe o valor da emo\u00e7\u00e3o."	48819	6	22097
211857482296579_831022000380121	2017-05-01T15:05:28+0000	"- Felipe Melo, jogador do Palmeiras e da Sele\u00e7\u00e3o. \n\n- Grato pela confian\u00e7a. \n\n- Um abra\u00e7o a todos."	77152	52	12151
211857482296579_829548257194162	2017-04-29T00:54:44+0000	"- Cabrini, Jair Bolsonaro, PM e populares no aeroporto de Goi\u00e1s."	40809	17	11015
211857482296579_829269460555375	2017-04-28T13:45:37+0000	"Encontro de Policiais e Bombeiros Militares do Brasil."	7478	10	462
211857482296579_829266483889006	2017-04-28T13:41:13+0000	"Encontro de Policiais e Bombeiros Militares do Brasil."	6052	13	374
211857482296579_829256990556622	2017-04-28T13:26:07+0000	"Encontro de Policiais e Bombeiros Militares do Brasil."	10498	23	1419
211857482296579_829211047227883	2017-04-28T11:58:25+0000	"- A CUT  usando seus m\u00e9todos \"democr\u00e1ticos\" no aeroporto Santos Dumont.\n\n- Essa \u00e9  a mesma CUT que diz defender trabalhadores."	49552	17103	144501
211857482296579_828688950613426	2017-04-27T13:10:20+0000	"Camara Legislativa de Goian\u00e9sia-GO"	7756	27	1267
211857482296579_828363820645939	2017-04-26T21:51:42+0000	"HIP\u00d3CRITAS!\n\nDiscurso do Deputado  Eduardo N. Bolsonaro"	40936	340	31194
211857482296579_827820970700224	2017-04-25T23:21:31+0000	"- R$ 19.000,00 de aux\u00edlio-reclus\u00e3o..."	18477	10274	32424
211857482296579_827793124036342	2017-04-25T21:49:58+0000	"LIVE com Bia Kicis , Eduardo Bolsonaro e a CUBANA Zoe Martinez sobre a ilha Dos Castros."	12432	43	6860
211857482296579_827260210756300	2017-04-24T23:13:51+0000	"- QUEREMOS UM BRASIL SEM FRONTEIRAS?\n\n- O BRASIL A UM PASSO DO CAOS.\n\n- N\u00c3O \u00c0 NOVA LEI DE MIGRA\u00c7\u00c3O."	29478	1542	18107
211857482296579_826993210783000	2017-04-24T12:37:29+0000	"- Por analogia se conclui que o pr\u00e9-candidato do PSDB apoia a Lei de Migra\u00e7\u00e3o. \n\n- O autor do PL \u00e9 o Senador Aloysio Nunes Ferreira/PSDB.\n\n- O Brasil n\u00e3o pode ser o destino de milh\u00f5es de refugiados, agravando mais ainda nossos problemas de sa\u00fade, seguran\u00e7a e educa\u00e7\u00e3o."	7684	920	1636
211857482296579_826722384143416	2017-04-23T23:08:41+0000	"- Karol Eller: \"USA \u00e9 Bolsonaro!\""	28463	9	5093
211857482296579_826155084200146	2017-04-23T01:37:56+0000	"- Cada vez mais brasileiros dizem n\u00e3o \u00e0 luta de classes."	17273	14	6133
211857482296579_825741077574880	2017-04-22T10:41:09+0000	"- Com a palavra Marcos Pontes.\n\n- Astronauta e Tenente-coronel da Aeron\u00e1utica.\n\n- Educa\u00e7\u00e3o, ci\u00eancia e tecnologia / O Brasil tem jeito.\n\n. Increva-se no canal \"Jair Bolsonaro\" no youtube e receba nossos v\u00eddeos: http://tinyurl.com/jb9gj5s"	13744	3	2163
211857482296579_825532380929083	2017-04-22T02:16:54+0000	"#OSDIASN\u00c3OERAMASSIM\n\nVia Eduardo Bolsonaro\n\n-Twitter: BolsonaroSP\n-Instagram: BolsonaroSP"	16122	18	6847
211857482296579_825131280969193	2017-04-21T11:30:10+0000	"- Eduardo Costa fala sobre JAIR BOLSONARO.\n\nVia Eduardo Bolsonaro"	16918	6	3270
211857482296579_824787857670202	2017-04-20T19:28:22+0000	"- Alexandre Garcia e a pesquisa Vox Populi/CUT:\n\n\"Jair Bolsonaro vai para o 2\u00b0 turno, mas n\u00e3o h\u00e1 simula\u00e7\u00e3o entre ele e Lula.\""	21966	22	9225
211857482296579_824685367680451	2017-04-20T15:54:52+0000	"- Garotinho foge debater com Jair Bolsonaro.\n\n- \u00c9 desmascarado quanto \u00e0 cartilha escolar....\n\n- Coisa de garotinho malcriado."	15084	3	2254
211857482296579_824335991048722	2017-04-20T02:00:13+0000	"EX\u00c9RCITO BRASILEIRO: 369 ANOS DE GL\u00d3RIAS."	29964	13	8893
211857482296579_823956347753353	2017-04-19T12:08:50+0000	"Onde, no mundo, uma imprensa livre nasceu num per\u00edodo ditatorial?\n\nA TV Globo foi criada em 1965 - Presidente Marechal Castelo Branco.\n\nMais do que falsear a verdade a Globo desonra a biografia de Roberto Marinho."	37652	56	30850
211857482296579_823099514505703	2017-04-17T22:40:46+0000	"- Comigo o sorteio da Mega-Sena seria totalmente insuspeito.\n\n- Mesmo assim arrisquei a sorte em Bento Ribeiro/RJ.\n\n- 03 - 04 - 17 - 21 - 55 - XY"	15352	4	900
211857482296579_823062877842700	2017-04-17T21:05:03+0000	"- PARA DESCONTRAIR ....\n\n- Para deixar de lado as mentiras dos jornalistas Lauro Jardim (O Globo) e Maur\u00edcio Lima (Veja), incomodados por eu n\u00e3o estar na lista da Odebrecht. ..\n\n- Um pouco de humor com o Carioca:"	33035	12	6067
211857482296579_821930027955985	2017-04-16T01:15:33+0000	"- Tenente Bruno - Pol\u00edcia Militar de S\u00e3o Paulo. \n\n- Estamos juntos no Leg\u00edtimo Direito de Defesa."	20286	8	4227
211857482296579_821572344658420	2017-04-15T10:36:19+0000	"- Nova lei sobre Migra\u00e7\u00e3o pode trazer o caos para o Brasil.\n\n. Link no youtube: https://youtu.be/MygU4RpvL2w"	26833	3432	20473
211857482296579_821098988039089	2017-04-14T14:01:32+0000	"TV VERDADE: \"Est\u00e1 faltando o nome do Bolsonaro na lista! Ele n\u00e3o \u00e9 um 'monstro'? (ironia)\"."	24862	4	11738
211857482296579_820597724755882	2017-04-13T18:38:25+0000	"Maria do Ros\u00e1rio - PT/RS e a \"CORRUP\u00c7\u00c3O EM NOME DOS DIREITOS HUMANOS\"."	19742	275	8112
211857482296579_819737234841931	2017-04-12T11:29:31+0000	"Jos\u00e9 Aldo, n\u00f3s \u00e9 que somos seus f\u00e3s. \n\nVoc\u00ea inspira milh\u00f5es a seguirem seus passos."	40240	14	6722
211857482296579_819380558210932	2017-04-11T21:09:33+0000	"BOLSONARO FORA DA LISTA, DE NOVO!\n\nCARLOS ZARATTINI E UMA SURPRESA, MASSOQUEISSO! KKKK"	179285	222	214173
211857482296579_819191821563139	2017-04-11T13:39:09+0000	"Longe de querer cumprir a lei, DIREITOS HUMANOS s\u00e3o coniventes com a viol\u00eancia."	13765	21	2502
211857482296579_818698384945816	2017-04-10T17:16:44+0000	"- Reservas Ind\u00edgenas e o sofrimento dos brasileiros expulsos e esquecidos.\n\n- Ind\u00edgenas e Quilombolas, quase sempre massa de manobra do PT, um partido que tudo faz pelo poder.\n\n. Inscreva-se em nosso canal no youtube: http://tinyurl.com/lr49peb"	17882	13	3661
211857482296579_818053888343599	2017-04-09T17:51:48+0000	"- Domingo, 09 de abril - 08hs.\n\n- Barra da Tijuca - Meia Maratona.\n\n- Obrigado Rio de Janeiro.\n\n. Link no youtube: https://youtu.be/NUdQdefQ9g8"	29896	8	8602
211857482296579_817827955032859	2017-04-09T12:15:22+0000	"- De capit\u00e3o para deputado, uma transforma\u00e7\u00e3o. \n\n- Esse calor humano, para um pol\u00edtico, n\u00e3o tem pre\u00e7o.\n\n- Uma homenagem a nossa Pol\u00edcia Militar.\n\n- Teresina/PI, 05/abril."	22200	10	4657
211857482296579_817329038416084	2017-04-08T16:51:00+0000	"Nossa chegada em Teresina/PI.\n\nObrigado Piau\u00ed."	26015	13	6865
211857482296579_817158415099813	2017-04-08T11:40:45+0000	"- Como mostram as imagens, os NEGROS (segundo o escrito na faixa) n\u00e3o apoiaram ontem o PT na Hebraica/RJ.\n\n- Maria do Ros\u00e1rio e Benedita da Silva acusam-me de racista por ser contra a forma de demarca\u00e7\u00e3o de Terras Ind\u00edgenas e Quilombolas.\n\n- Pat\u00e9ticas. Acabou a era da manipula\u00e7\u00e3o dos fatos e mentiras.\n\n- Ningu\u00e9m precisa desse tipo de deputadas para lhes defender."	11260	23	1682
